1 0.0 0
2 0.0 0
3 0.0 0
4 0.0 0
5 0.0 0
6 0.0 0
7 0.0 0
8 0.0 0
9 0.0 0
10 1 0
11 1 1.24881970481
12 1 0.690059676259
13 1 1.13878186906
14 1 0.888456274039
15 1 1.06224532212
16 1 0.956786059858
17 1 1.02617512519
18 1 0.982781823684
19 1 1.01076645084
20 1 0.993056562498
21 1 1.00439405704
22 1 0.997186851553
23 1 1.00178828744
24 1 0.998858147405
25 1 1.00072693761
26 1 0.999535608745
27 1 1.00029568587
28 1 0.999811180273
29 1 1.00012041025
30 1 0.999922985303
31 1 1.00004897215
32 1 0.999968764283
33 1 1.00001988698
34 1 0.999987299405
35 1 1.00000808464
36 1 0.999994842115
37 1 1.00000328615
38 1 0.999997902715
39 1 1.0000013383
40 1 0.999999145676
41 1 1.00000054424
42 1 0.999999652961
43 1 1.00000022115
44 1 0.99999985901
45 1 1.00000008986
46 1 0.999999942666
47 1 1.00000003652
48 1 0.999999976711
49 1 1.00000001484
50 1 0.999999990525
51 1 1.00000000603
52 1 0.999999996148
53 1 1.00000000246
54 1 0.999999998431
55 1 1.000000001
56 1 0.999999999363
57 1 1.00000000041
58 1 0.99999999974
59 1 1.00000000017
60 1 0.999999999895
61 1 1.00000000007
62 1 0.999999999957
63 1 1.00000000003
64 1 0.999999999983
65 1 1.00000000001
66 1 0.999999999993
67 1 1.0
68 1 0.999999999997
69 1 1.0
70 1 0.999999999999
71 1 1.0
72 1 1.0
73 1 1.0
74 1 1.0
75 1 1.0
76 1 1.0
77 1 1.0
78 1 1.0
79 1 1.0
80 1 1.0
81 1 1.0
82 1 1.0
83 1 1.0
84 1 1.0
85 1 1.0
86 1 1.0
87 1 1.0
88 1 1.0
89 1 1.0
90 1 1.0
91 1 1.0
92 1 1.0
93 1 1.0
94 1 1.0
95 1 1.0
96 1 1.0
97 1 1.0
98 1 1.0
99 1 1.0
